"","periodo","periodo_fecha","precios"
"8484","2022-1","1/01/2022",456470000
"8485","2022-1","1/01/2022",997076000
"8486","2022-1","1/01/2022",447300000
"8487","2022-1","1/01/2022",271900000
"8488","2022-1","1/01/2022",273300000
"8489","2022-1","1/01/2022",526500000
"8490","2022-1","1/01/2022",431352000
"8491","2022-1","1/01/2022",3391340335
"8492","2022-1","1/01/2022",653494206
"8493","2022-1","1/01/2022",373518420
"8494","2022-1","1/01/2022",147950000
"8495","2022-1","1/01/2022",171100000
"8496","2022-1","1/01/2022",171100000
"8497","2022-1","1/01/2022",525200000
"8498","2022-1","1/01/2022",214750000
"8499","2022-1","1/01/2022",2325011280
"8500","2022-1","1/01/2022",1464449000
"8501","2022-1","1/01/2022",2677905000
"8502","2022-1","1/01/2022",175280000
"8503","2022-1","1/01/2022",175280000
"8504","2022-1","1/01/2022",1.073e+09
"8505","2022-1","1/01/2022",160900000
"8506","2022-1","1/01/2022",160900000
"8507","2022-1","1/01/2022",378522848
"8508","2022-1","1/01/2022",326352000
"8509","2022-1","1/01/2022",364092000
"8510","2022-1","1/01/2022",160500000
"8511","2022-2","1/02/2022",336453000
"8512","2022-1","1/01/2022",141480000
"8513","2022-1","1/01/2022",1.76e+08
"8514","2022-1","1/01/2022",141751840
"8515","2022-1","1/01/2022",153350000
"8516","2022-1","1/01/2022",1.11e+08
"8517","2022-1","1/01/2022",1.19e+08
"8518","2022-1","1/01/2022",8.6e+07
"8519","2022-1","1/01/2022",357552000
"8520","2022-2","1/02/2022",678655500
"8521","2022-1","1/01/2022",7.5e+07
"8522","2022-1","1/01/2022",95157000
"8523","2022-1","1/01/2022",364650000
"8524","2022-1","1/01/2022",797984640
"8525","2022-1","1/01/2022",175833915
"8526","2022-1","1/01/2022",395900000
"8527","2022-1","1/01/2022",1.06e+08
"8528","2022-1","1/01/2022",117250000
"8529","2022-1","1/01/2022",5.15e+08
"8530","2022-2","1/02/2022",201470000
"8531","2022-1","1/01/2022",137800000
"8532","2022-1","1/01/2022",922590000
"8533","2022-1","1/01/2022",892409986
"8534","2022-2","1/02/2022",1.32e+09
"8535","2022-1","1/01/2022",414700000
"8536","2022-1","1/01/2022",387778970
"8537","2022-1","1/01/2022",7e+08
"8538","2022-1","1/01/2022",1.15e+09
"8539","2022-1","1/01/2022",203433000
"8540","2022-1","1/01/2022",268500000
"8541","2022-1","1/01/2022",1.74e+08
"8542","2022-1","1/01/2022",2133150000
"8543","2022-1","1/01/2022",2101242000
"8544","2022-1","1/01/2022",1.61e+08
"8545","2022-1","1/01/2022",150342721
"8546","2022-2","1/02/2022",545060500
"8547","2022-1","1/01/2022",7.66e+08
"8548","2022-2","1/02/2022",243123000
"8549","2022-1","1/01/2022",622231000
"8550","2022-1","1/01/2022",85575000
"8551","2022-1","1/01/2022",98824000
"8552","2022-1","1/01/2022",293490000
"8553","2022-1","1/01/2022",693906370
"8554","2022-1","1/01/2022",104640000
"8555","2022-1","1/01/2022",372851000
"8556","2022-1","1/01/2022",141482070
"8557","2022-1","1/01/2022",1.76e+08
"8558","2022-1","1/01/2022",4.3e+08
"8559","2022-2","1/02/2022",1.73e+08
"8560","2022-1","1/01/2022",344219000
"8561","2022-1","1/01/2022",314700000
"8562","2022-1","1/01/2022",444800000
"8563","2022-1","1/01/2022",122600000
"8564","2022-1","1/01/2022",1.25e+08
"8565","2022-1","1/01/2022",774443000
"8566","2022-1","1/01/2022",49500000
"8567","2022-1","1/01/2022",1.15e+08
"8568","2022-1","1/01/2022",347341738
"8569","2022-1","1/01/2022",5.39e+08
"8570","2022-1","1/01/2022",137800000
"8571","2022-1","1/01/2022",137800000
"8572","2022-1","1/01/2022",137800000
"8573","2022-1","1/01/2022",8.5e+07
"8574","2022-1","1/01/2022",143300000
"8575","2022-1","1/01/2022",443500000
"8576","2022-1","1/01/2022",1023862000
"8577","2022-1","1/01/2022",139900000
"8578","2022-2","1/02/2022",431078000
"8579","2022-1","1/01/2022",4.27e+08
"8580","2022-1","1/01/2022",324867500
"8581","2022-1","1/01/2022",1289446000
"8582","2022-1","1/01/2022",2655206650
"8583","2022-1","1/01/2022",1.4e+08
"8584","2022-1","1/01/2022",1995000046
"8585","2022-1","1/01/2022",3961962000
"8586","2022-1","1/01/2022",1.81e+08
"8587","2022-1","1/01/2022",73033209
"8588","2022-1","1/01/2022",3473573000
"8589","2022-1","1/01/2022",414552000
"8590","2022-1","1/01/2022",1.5e+08
"8591","2022-1","1/01/2022",2.6e+08
"8592","2022-1","1/01/2022",150610421
"8593","2022-1","1/01/2022",174670000
"8594","2022-1","1/01/2022",128983000
"8595","2022-1","1/01/2022",3.47e+08
"8596","2022-1","1/01/2022",2.25e+08
"8597","2022-1","1/01/2022",141750000
"8598","2022-1","1/01/2022",141482070
"8599","2022-1","1/01/2022",224500000
"8600","2022-1","1/01/2022",130120457
"8601","2022-2","1/02/2022",538438500
"8602","2022-1","1/01/2022",108689000
"8603","2022-1","1/01/2022",1.18e+08
"8604","2022-1","1/01/2022",4.2e+08
"8605","2022-1","1/01/2022",1.04e+08
"8606","2022-1","1/01/2022",466700000
"8607","2022-1","1/01/2022",4.12e+08
"8608","2022-1","1/01/2022",1834912000
"8609","2022-1","1/01/2022",709800400
"8610","2022-1","1/01/2022",414289000
"8611","2022-1","1/01/2022",9.8e+07
"8612","2022-1","1/01/2022",418300000
"8613","2022-1","1/01/2022",400690000
"8614","2022-1","1/01/2022",383900000
"8615","2022-1","1/01/2022",610478080
"8616","2022-1","1/01/2022",341558000
"8617","2022-1","1/01/2022",397920442
"8618","2022-1","1/01/2022",314997043
"8619","2022-1","1/01/2022",1483795333
"8620","2022-1","1/01/2022",3416123750
"8621","2022-1","1/01/2022",241150000
"8622","2022-1","1/01/2022",2.21e+08
"8623","2022-1","1/01/2022",6.793e+09
"8624","2022-1","1/01/2022",3.615e+09
"8625","2022-1","1/01/2022",807645000
"8626","2022-2","1/02/2022",9.6e+08
"8627","2022-1","1/01/2022",157857000
"8628","2022-1","1/01/2022",141480000
"8629","2022-1","1/01/2022",4.4e+08
"8630","2022-1","1/01/2022",259400000
"8631","2022-1","1/01/2022",220700000
"8632","2022-1","1/01/2022",147141361
"8633","2022-1","1/01/2022",2.45e+08
"8634","2022-1","1/01/2022",2.08e+08
"8635","2022-1","1/01/2022",196774572
"8636","2022-1","1/01/2022",291706000
"8637","2022-1","1/01/2022",483249000
"8638","2022-1","1/01/2022",529769000
"8639","2022-1","1/01/2022",1317237120
"8640","2022-1","1/01/2022",95857000
"8641","2022-1","1/01/2022",1.28e+08
"8642","2022-1","1/01/2022",1.35e+08
"8643","2022-1","1/01/2022",357373721
"8644","2022-1","1/01/2022",312773400
"8645","2022-1","1/01/2022",105960000
"8646","2022-1","1/01/2022",9e+07
"8647","2022-1","1/01/2022",5.22e+08
"8648","2022-2","1/02/2022",2.35e+08
"8649","2022-1","1/01/2022",143300000
"8650","2022-1","1/01/2022",8.3e+08
"8651","2022-1","1/01/2022",894233398
"8652","2022-1","1/01/2022",842513000
"8653","2022-2","1/02/2022",1182463436
"8654","2022-1","1/01/2022",338253000
"8655","2022-1","1/01/2022",392012000
"8656","2022-1","1/01/2022",4826041800
"8657","2022-1","1/01/2022",166500000
"8658","2022-1","1/01/2022",3265309000
"8659","2022-1","1/01/2022",317580000
"8660","2022-1","1/01/2022",433994000
"8661","2022-2","1/02/2022",1644350000
"8662","2022-2","1/02/2022",551875000
"8663","2022-1","1/01/2022",122600000
"8664","2022-1","1/01/2022",4.54e+08
"8665","2022-1","1/01/2022",141480000
"8666","2022-1","1/01/2022",375366000
"8667","2022-1","1/01/2022",2.97e+08
"8668","2022-2","1/02/2022",342070000
"8669","2022-1","1/01/2022",364163000
"8670","2022-1","1/01/2022",418622000
"8671","2022-1","1/01/2022",410236000
"8672","2022-1","1/01/2022",464674000
"8673","2022-1","1/01/2022",405426560
"8674","2022-1","1/01/2022",354987532
"8675","2022-1","1/01/2022",48200000
"8676","2022-1","1/01/2022",844034444
"8677","2022-1","1/01/2022",553733000
"8678","2022-1","1/01/2022",431832000
"8679","2022-1","1/01/2022",2.6e+08
"8680","2022-1","1/01/2022",1.41e+08
"8681","2022-1","1/01/2022",98120000
"8682","2022-1","1/01/2022",382557000
"8683","2022-1","1/01/2022",739119360
"8684","2022-1","1/01/2022",162108000
"8685","2022-1","1/01/2022",333105000
"8686","2022-1","1/01/2022",403275000
"8687","2022-1","1/01/2022",5.46e+08
"8688","2022-1","1/01/2022",4.55e+08
"8689","2022-1","1/01/2022",9.8e+07
"8690","2022-1","1/01/2022",9e+07
"8691","2022-1","1/01/2022",336135000
"8692","2022-2","1/02/2022",1126100000
"8693","2022-1","1/01/2022",5.43e+08
"8694","2022-1","1/01/2022",143300000
"8695","2022-1","1/01/2022",422800000
"8696","2022-1","1/01/2022",408200000
"8697","2022-2","1/02/2022",341588000
"8698","2022-1","1/01/2022",665584000
"8699","2022-1","1/01/2022",918128000
"8700","2022-1","1/01/2022",419104748
"8701","2022-1","1/01/2022",301735799
"8702","2022-1","1/01/2022",300739149
"8703","2022-1","1/01/2022",2.39e+08
"8704","2022-1","1/01/2022",204499000
"8705","2022-1","1/01/2022",6.96e+08
"8706","2022-1","1/01/2022",2.7e+08
"8707","2022-1","1/01/2022",417162000
"8708","2022-1","1/01/2022",667540000
"8709","2022-1","1/01/2022",281120000
"8710","2022-1","1/01/2022",297089280
"8711","2022-1","1/01/2022",5.27e+08
"8712","2022-1","1/01/2022",982876000
"8713","2022-1","1/01/2022",334043000
"8714","2022-1","1/01/2022",343883333
"8715","2022-1","1/01/2022",165375000
"8716","2022-1","1/01/2022",136278900
"8717","2022-1","1/01/2022",142400000
"8718","2022-1","1/01/2022",102192000
"8719","2022-1","1/01/2022",383993900
"8720","2022-1","1/01/2022",362681404
"8721","2022-1","1/01/2022",490357500
"8722","2022-1","1/01/2022",821428571
"8723","2022-1","1/01/2022",269669000
"8724","2022-1","1/01/2022",133900000
"8725","2022-1","1/01/2022",1.53e+08
"8726","2022-1","1/01/2022",1.67e+08
"8727","2022-1","1/01/2022",760200000
"8728","2022-1","1/01/2022",340800000
"8729","2022-1","1/01/2022",8.21e+08
"8730","2022-1","1/01/2022",7.74e+08
"8731","2022-1","1/01/2022",2.13e+08
"8732","2022-1","1/01/2022",497500000
"8733","2022-1","1/01/2022",162560000
"8734","2022-1","1/01/2022",147100000
"8735","2022-1","1/01/2022",173900000
"8736","2022-1","1/01/2022",210400000
"8737","2022-1","1/01/2022",210400000
"8738","2022-1","1/01/2022",275637473
"8739","2022-1","1/01/2022",673085000
"8740","2022-1","1/01/2022",285718209
"8741","2022-1","1/01/2022",275975276
"8742","2022-1","1/01/2022",502289000
"8743","2022-1","1/01/2022",508349000
"8744","2022-1","1/01/2022",404974000
"8745","2022-1","1/01/2022",443445000
"8746","2022-1","1/01/2022",816243000
"8747","2022-1","1/01/2022",1029387000
"8748","2022-1","1/01/2022",586989000
"8749","2022-1","1/01/2022",395395000
"8750","2022-1","1/01/2022",378876000
"8751","2022-1","1/01/2022",2992050000
"8752","2022-1","1/01/2022",165375000
"8753","2022-1","1/01/2022",1633987000
"8754","2022-1","1/01/2022",430416000
"8755","2022-1","1/01/2022",409632000
"8756","2022-2","1/02/2022",135900000
"8757","2022-1","1/01/2022",400294000
"8758","2022-1","1/01/2022",257224800
"8759","2022-1","1/01/2022",214880000
"8760","2022-1","1/01/2022",162315000
"8761","2022-1","1/01/2022",8.56e+08
"8762","2022-1","1/01/2022",7.13e+08
"8763","2022-1","1/01/2022",8.07e+08
"8764","2022-1","1/01/2022",5.05e+08
"8765","2022-1","1/01/2022",339620000
"8766","2022-2","1/02/2022",145139450
"8767","2022-1","1/01/2022",1311200000
"8768","2022-1","1/01/2022",1.3e+08
"8769","2022-1","1/01/2022",3.92e+08
"8770","2022-1","1/01/2022",427697600
"8771","2022-1","1/01/2022",508474504
"8772","2022-1","1/01/2022",257900000
"8773","2022-1","1/01/2022",228113150
"8774","2022-1","1/01/2022",4.15e+08
"8775","2022-1","1/01/2022",161352000
"8776","2022-1","1/01/2022",368008144
"8777","2022-1","1/01/2022",278492108
"8778","2022-1","1/01/2022",119500000
"8779","2022-1","1/01/2022",233579000
"8780","2022-2","1/02/2022",146792933
"8781","2022-1","1/01/2022",114900000
"8782","2022-1","1/01/2022",1.03e+09
"8783","2022-1","1/01/2022",937142000
"8784","2022-1","1/01/2022",1.115e+09
"8785","2022-2","1/02/2022",143100000
"8786","2022-1","1/01/2022",1.52e+08
"8787","2022-1","1/01/2022",2.4e+08
"8788","2022-1","1/01/2022",299920000
"8789","2022-1","1/01/2022",382450000
"8790","2022-1","1/01/2022",186600000
"8791","2022-1","1/01/2022",287430000
"8792","2022-1","1/01/2022",254640000
"8793","2022-1","1/01/2022",626704181
"8794","2022-1","1/01/2022",484225222
"8795","2022-2","1/02/2022",45094280
"8796","2022-1","1/01/2022",2.11e+08
"8797","2022-1","1/01/2022",213500000
"8798","2022-1","1/01/2022",6.42e+08
"8799","2022-1","1/01/2022",528500000
"8800","2022-2","1/02/2022",164296000
"8801","2022-1","1/01/2022",684808260
"8802","2022-1","1/01/2022",143800000
"8803","2022-1","1/01/2022",210400000
"8804","2022-1","1/01/2022",210400000
"8805","2022-2","1/02/2022",424793500
"8806","2022-1","1/01/2022",220100000
"8807","2022-1","1/01/2022",828499694
"8808","2022-1","1/01/2022",295315839
"8809","2022-2","1/02/2022",137698013
"8810","2022-1","1/01/2022",1139500000
"8811","2022-1","1/01/2022",1.8e+08
"8812","2022-1","1/01/2022",194245000
"8813","2022-1","1/01/2022",440733000
"8814","2022-1","1/01/2022",1004760000
"8815","2022-1","1/01/2022",890722000
"8816","2022-1","1/01/2022",302487000
"8817","2022-1","1/01/2022",274101000
"8818","2022-1","1/01/2022",226026000
"8819","2022-1","1/01/2022",384701000
"8820","2022-1","1/01/2022",239820000
"8821","2022-1","1/01/2022",455881600
"8822","2022-1","1/01/2022",210912000
"8823","2022-1","1/01/2022",8e+08
"8824","2022-1","1/01/2022",555465000
"8825","2022-1","1/01/2022",741061500
"8826","2022-1","1/01/2022",8.07e+08
"8827","2022-1","1/01/2022",6.82e+08
"8828","2022-1","1/01/2022",6.5e+08
"8829","2022-1","1/01/2022",157500000
"8830","2022-2","1/02/2022",452606000
"8831","2022-1","1/01/2022",312925000
"8832","2022-1","1/01/2022",283863920
"8833","2022-1","1/01/2022",399174200
"8834","2022-1","1/01/2022",227858685
"8835","2022-2","1/02/2022",1378950000
"8836","2022-1","1/01/2022",322380073
"8837","2022-1","1/01/2022",2.25e+08
"8838","2022-1","1/01/2022",262305000
"8839","2022-1","1/01/2022",122650000
"8840","2022-1","1/01/2022",288668906
"8841","2022-1","1/01/2022",1.75e+08
"8842","2022-1","1/01/2022",579040000
"8843","2022-1","1/01/2022",45900000
"8844","2022-1","1/01/2022",330016015
"8845","2022-1","1/01/2022",1.25e+08
"8846","2022-1","1/01/2022",491463281
"8847","2022-1","1/01/2022",469606000
"8848","2022-1","1/01/2022",5.87e+08
"8849","2022-1","1/01/2022",1606200000
"8850","2022-1","1/01/2022",619600000
"8851","2022-1","1/01/2022",143800000
"8852","2022-1","1/01/2022",204100000
"8853","2022-1","1/01/2022",267900000
"8854","2022-1","1/01/2022",209100000
"8855","2022-1","1/01/2022",209100000
"8856","2022-1","1/01/2022",2.25e+08
"8857","2022-1","1/01/2022",227800000
"8858","2022-1","1/01/2022",404429000
"8859","2022-1","1/01/2022",371813300
"8860","2022-1","1/01/2022",1.1e+09
"8861","2022-1","1/01/2022",802296000
"8862","2022-1","1/01/2022",545961000
"8863","2022-1","1/01/2022",403074000
"8864","2022-2","1/02/2022",4.6e+07
"8865","2022-1","1/01/2022",892500000
"8866","2022-1","1/01/2022",1468463000
"8867","2022-1","1/01/2022",978440000
"8868","2022-1","1/01/2022",753740000
"8869","2022-1","1/01/2022",229203000
"8870","2022-1","1/01/2022",2293080000
"8871","2022-1","1/01/2022",280875000
"8872","2022-1","1/01/2022",256700000
"8873","2022-1","1/01/2022",9.7e+08
"8874","2022-1","1/01/2022",1507780000
"8875","2022-1","1/01/2022",716115000
"8876","2022-2","1/02/2022",165679500
"8877","2022-1","1/01/2022",450300000
"8878","2022-1","1/01/2022",388700000
"8879","2022-1","1/01/2022",247639000
"8880","2022-1","1/01/2022",544300000
"8881","2022-1","1/01/2022",1.5e+08
"8882","2022-1","1/01/2022",340258592
"8883","2022-1","1/01/2022",2.98e+08
"8884","2022-1","1/01/2022",2.9e+08
"8885","2022-1","1/01/2022",4.29e+08
"8886","2022-1","1/01/2022",353568200
"8887","2022-1","1/01/2022",100900000
"8888","2022-1","1/01/2022",330990000
"8889","2022-2","1/02/2022",1.2e+08
"8890","2022-1","1/01/2022",151580900
"8891","2022-1","1/01/2022",3.5e+08
"8892","2022-1","1/01/2022",172072300
"8893","2022-2","1/02/2022",5.93e+08
"8894","2022-1","1/01/2022",437502000
"8895","2022-1","1/01/2022",469300000
"8896","2022-1","1/01/2022",1.5e+08
"8897","2022-1","1/01/2022",552461567
"8898","2022-2","1/02/2022",1296080000
"8899","2022-1","1/01/2022",696232000
"8900","2022-1","1/01/2022",252872010
"8901","2022-1","1/01/2022",228877443
"8902","2022-1","1/01/2022",6e+08
"8903","2022-1","1/01/2022",954371000
"8904","2022-1","1/01/2022",281710000
"8905","2022-1","1/01/2022",153200000
"8906","2022-1","1/01/2022",1029432811
"8907","2022-1","1/01/2022",826195478
"8908","2022-1","1/01/2022",668524000
"8909","2022-1","1/01/2022",7.28e+08
"8910","2022-1","1/01/2022",7.79e+08
"8911","2022-1","1/01/2022",333020000
"8912","2022-2","1/02/2022",2.91e+08
"8913","2022-2","1/02/2022",7.5e+07
"8914","2022-1","1/01/2022",3.23e+08
"8915","2022-1","1/01/2022",372560000
"8916","2022-1","1/01/2022",262900000
"8917","2022-1","1/01/2022",89944000
"8918","2022-1","1/01/2022",459959099
"8919","2022-2","1/02/2022",4.9e+08
"8920","2022-1","1/01/2022",404129208
"8921","2022-1","1/01/2022",2.46e+08
"8922","2022-1","1/01/2022",937142000
"8923","2022-1","1/01/2022",238708000
"8924","2022-1","1/01/2022",1.37e+08
"8925","2022-1","1/01/2022",255474000
"8926","2022-1","1/01/2022",3.8e+08
"8927","2022-1","1/01/2022",1029600000
"8928","2022-1","1/01/2022",3.29e+08
"8929","2022-1","1/01/2022",1.37e+08
"8930","2022-1","1/01/2022",113288000
"8931","2022-1","1/01/2022",353280000
"8932","2022-1","1/01/2022",89964000
"8933","2022-1","1/01/2022",668884800
"8934","2022-2","1/02/2022",148211786
"8935","2022-1","1/01/2022",200100000
"8936","2022-1","1/01/2022",180300000
"8937","2022-1","1/01/2022",288686037
"8938","2022-1","1/01/2022",264695452
"8939","2022-1","1/01/2022",1.45e+08
"8940","2022-1","1/01/2022",440190000
"8941","2022-1","1/01/2022",1674951000
"8942","2022-1","1/01/2022",514922000
"8943","2022-1","1/01/2022",900932000
"8944","2022-1","1/01/2022",5.21e+08
"8945","2022-1","1/01/2022",7.46e+08
"8946","2022-1","1/01/2022",1.259e+09
"8947","2022-1","1/01/2022",3.27e+08
"8948","2022-1","1/01/2022",2.46e+08
"8949","2022-1","1/01/2022",165375000
"8950","2022-1","1/01/2022",268469600
"8951","2022-1","1/01/2022",8.42e+08
"8952","2022-1","1/01/2022",8.76e+08
"8953","2022-1","1/01/2022",226710000
"8954","2022-2","1/02/2022",428414500
"8955","2022-1","1/01/2022",267330000
"8956","2022-1","1/01/2022",695304736
"8957","2022-1","1/01/2022",352522465
"8958","2022-1","1/01/2022",611748290
"8959","2022-1","1/01/2022",189500000
"8960","2022-1","1/01/2022",400489505
"8961","2022-1","1/01/2022",398455438
"8962","2022-1","1/01/2022",2.4e+08
"8963","2022-2","1/02/2022",8.8e+07
"8964","2022-1","1/01/2022",8.2e+08
"8965","2022-1","1/01/2022",1.89e+08
"8966","2022-1","1/01/2022",196301000
"8967","2022-1","1/01/2022",350191845
"8968","2022-1","1/01/2022",149408000
"8969","2022-1","1/01/2022",1.53e+08
"8970","2022-1","1/01/2022",7.3e+08
"8971","2022-1","1/01/2022",3.3e+08
"8972","2022-1","1/01/2022",427176500
"8973","2022-2","1/02/2022",633542500
"8974","2022-1","1/01/2022",442101000
"8975","2022-1","1/01/2022",827899694
"8976","2022-1","1/01/2022",997200000
"8977","2022-1","1/01/2022",721404000
"8978","2022-1","1/01/2022",206205949
"8979","2022-1","1/01/2022",523551000
"8980","2022-1","1/01/2022",781159000
"8981","2022-1","1/01/2022",7.95e+08
"8982","2022-1","1/01/2022",1.1e+08
"8983","2022-1","1/01/2022",543517000
"8984","2022-1","1/01/2022",507050000
"8985","2022-1","1/01/2022",641020000
"8986","2022-1","1/01/2022",1.56e+08
"8987","2022-1","1/01/2022",389424000
"8988","2022-1","1/01/2022",1788096000
"8989","2022-1","1/01/2022",1561200000
"8990","2022-2","1/02/2022",1.13e+08
"8991","2022-1","1/01/2022",299138000
"8992","2022-1","1/01/2022",218500000
"8993","2022-1","1/01/2022",2.87e+08
"8994","2022-1","1/01/2022",132800000
"8995","2022-1","1/01/2022",221104000
"8996","2022-1","1/01/2022",6.81e+08
"8997","2022-1","1/01/2022",394386800
"8998","2022-1","1/01/2022",416460676
"8999","2022-1","1/01/2022",362722299
"9000","2022-2","1/02/2022",6.3e+07
"9001","2022-1","1/01/2022",366012985
"9002","2022-1","1/01/2022",2.62e+08
"9003","2022-1","1/01/2022",2.95e+08
"9004","2022-1","1/01/2022",1.75e+08
"9005","2022-1","1/01/2022",380650000
"9006","2022-1","1/01/2022",195655000
"9007","2022-1","1/01/2022",162557000
"9008","2022-1","1/01/2022",1.47e+08
